Vessel Name,Port Call Type,Port Type,Port At Call,Ata/atd11,Time At Port,In Transit Port Calls,Vessel Type - Detailed,Commercial Market
DAZHENGGANG568,DEPARTURE,Port,SHANGHAI,2021-11-14 06:41 UTC,45m,In Transit,Other Cargo,DRY BREAKBULK
CHANG AN ZHOU,DEPARTURE,Port,SHANGHAI,2021-11-14 06:36 UTC,18m,In Transit,Oil Products Tanker,WET BULK
BOYANG13,DEPARTURE,Port,SHANGHAI,2021-11-14 06:32 UTC,26m,In Transit,Other Tanker,WET BULK
YUN DA 77,DEPARTURE,Port,SHANGHAI,2021-11-14 06:28 UTC,24m,In Transit,Other Cargo,DRY BREAKBULK
FEI ZHOU 12,DEPARTURE,Port,SHANGHAI,2021-11-14 06:24 UTC,16m,Not in Transit,Other Passenger,PASSENGER SHIPS
SUDONGYUEHUO6666,DEPARTURE,Port,SHANGHAI,2021-11-14 06:23 UTC,49m,In Transit,Other Cargo,DRY BREAKBULK
SHENG FENG 16,DEPARTURE,Port,SHANGHAI,2021-11-14 06:15 UTC,46m,In Transit,Other Cargo,DRY BREAKBULK
HUA SHENG 21,DEPARTURE,Port,SHANGHAI,2021-11-14 06:12 UTC,24m,In Transit,Other Cargo,DRY BREAKBULK
SHENHANG 7,DEPARTURE,Port,SHANGHAI,2021-11-14 06:07 UTC,31m,In Transit,General Cargo,DRY BREAKBULK
XIN YUAN CHUN,DEPARTURE,Port,SHANGHAI,2021-11-14 06:06 UTC,19m,In Transit,Bulk Carrier,DRY BULK
XING HANG YOU YI,DEPARTURE,Port,SHANGHAI,2021-11-14 06:05 UTC,32m,In Transit,Other Cargo,DRY BREAKBULK
YUAN YI,DEPARTURE,Port,SHANGHAI,2021-11-14 05:53 UTC,22m,In Transit,Other Cargo,DRY BREAKBULK
AMIS BRAVE,DEPARTURE,Port,SHANGHAI,2021-11-14 05:42 UTC,24m,In Transit,Bulk Carrier,DRY BULK
NONG JIA LE,DEPARTURE,Port,SHANGHAI,2021-11-14 05:42 UTC,54m,Not in Transit,Other Passenger,PASSENGER SHIPS
FEI YI 11,DEPARTURE,Port,SHANGHAI,2021-11-14 05:42 UTC,54m,Not in Transit,High Speed Craft,PASSENGER SHIPS
FEI YANG19,DEPARTURE,Port,SHANGHAI,2021-11-14 05:36 UTC,28m,In Transit,Other Cargo,DRY BREAKBULK
YING ZHOU 7,DEPARTURE,Port,SHANGHAI,2021-11-14 05:36 UTC,6m,Not in Transit,High Speed Craft,PASSENGER SHIPS
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-14 05:28 UTC,58m,Not in Transit,Dredger,OTHER MARKETS
HUA CHEN 66,DEPARTURE,Port,SHANGHAI,2021-11-14 05:23 UTC,40m,In Transit,Other Tanker,WET BULK
MEI SHAN GANG 53,DEPARTURE,Port,SHANGHAI,2021-11-14 05:16 UTC,18m,In Transit,Other Cargo,DRY BREAKBULK
CHANG XIN JIANG,DEPARTURE,Port,SHANGHAI,2021-11-14 05:11 UTC,23m,In Transit,Other Cargo,DRY BREAKBULK
RUNZE6,DEPARTURE,Port,SHANGHAI,2021-11-14 04:59 UTC,38m,In Transit,Other Cargo,DRY BREAKBULK
QINHANGGONG1002,DEPARTURE,Port,SHANGHAI,2021-11-14 04:58 UTC,36m,In Transit,Other Cargo,DRY BREAKBULK
HUAQING898,DEPARTURE,Port,SHANGHAI,2021-11-14 04:45 UTC,33m,In Transit,Other Cargo,DRY BREAKBULK
HUMMINGBIRD,DEPARTURE,Port,SHANGHAI,2021-11-14 04:37 UTC,23m,In Transit,LPG Tanker,LPG CARRIERS
JI HAI ZHI PENG,DEPARTURE,Port,SHANGHAI,2021-11-14 04:33 UTC,45m,In Transit,Other Cargo,DRY BREAKBULK
FEI YI 11,DEPARTURE,Port,SHANGHAI,2021-11-14 04:27 UTC,55m,Not in Transit,High Speed Craft,PASSENGER SHIPS
GH HARMONY,DEPARTURE,Port,SHANGHAI,2021-11-14 04:21 UTC,15m,In Transit,Bulk Carrier,DRY BULK
HU GANG YIN JIAO 17,DEPARTURE,Port,SHANGHAI,2021-11-14 04:17 UTC,13m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
YUQIN03,DEPARTURE,Port,SHANGHAI,2021-11-14 04:17 UTC,45m,In Transit,Other Cargo,DRY BREAKBULK
RUNYANGJI116,DEPARTURE,Port,SHANGHAI,2021-11-14 04:15 UTC,47m,In Transit,Other Cargo,DRY BREAKBULK
WANYONGTAI 988,DEPARTURE,Port,SHANGHAI,2021-11-14 04:13 UTC,36m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-14 04:10 UTC,36m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
BEI HU,DEPARTURE,Port,SHANGHAI,2021-11-14 04:06 UTC,1h ,Not in Transit,High Speed Craft,PASSENGER SHIPS
QIAO HONG,DEPARTURE,Port,SHANGHAI,2021-11-14 04:06 UTC,48m,In Transit,Other Cargo,DRY BREAKBULK
BAO YANG SHUN HANG,DEPARTURE,Port,SHANGHAI,2021-11-14 04:02 UTC,20m,In Transit,Other Cargo,DRY BREAKBULK
TONG DA 2,DEPARTURE,Port,SHANGHAI,2021-11-14 04:02 UTC,31m,Not in Transit,Ro-Ro/Passenger Vessel,PASSENGER SHIPS
XIN HAI HU 4,DEPARTURE,Port,SHANGHAI,2021-11-14 03:57 UTC,34m,In Transit,Dredger,OTHER MARKETS
XINFANGZHOU,DEPARTURE,Port,SHANGHAI,2021-11-14 03:51 UTC,39m,In Transit,Other Cargo,DRY BREAKBULK
YI SHUN 15,DEPARTURE,Port,SHANGHAI,2021-11-14 03:47 UTC,19m,In Transit,Oil Products Tanker,WET BULK
ZHOU QIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-14 03:44 UTC,52m,Not in Transit,Other Passenger,PASSENGER SHIPS
HU GANG YIN JIAO 17,DEPARTURE,Port,SHANGHAI,2021-11-14 03:42 UTC,50m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
HONGLICHAOYUE 01,DEPARTURE,Port,SHANGHAI,2021-11-14 03:38 UTC,52m,In Transit,Other Cargo,DRY BREAKBULK
TIAN EN2,DEPARTURE,Port,SHANGHAI,2021-11-14 03:30 UTC,36m,In Transit,Other Cargo,DRY BREAKBULK
YU XIN YU 12797,DEPARTURE,Port,SHANGHAI,2021-11-14 03:28 UTC,32m,In Transit,Other Cargo,DRY BREAKBULK
FEI YI 11,DEPARTURE,Port,SHANGHAI,2021-11-14 03:19 UTC,58m,Not in Transit,High Speed Craft,PASSENGER SHIPS
CAI HONG DAO 7,DEPARTURE,Port,SHANGHAI,2021-11-14 03:19 UTC,19m,In Transit,Oil/Chemical Tanker,WET BULK
HU GANG YIN JIAO 6,DEPARTURE,Port,SHANGHAI,2021-11-14 03:15 UTC,32m,Not in Transit,Pilot Boat,SUPPORTING VESSELS
YUAN ZE,DEPARTURE,Port,SHANGHAI,2021-11-14 03:13 UTC,56m,In Transit,Other Cargo,DRY BREAKBULK
YING ZHOU 10,DEPARTURE,Port,SHANGHAI,2021-11-14 03:08 UTC,18m,Not in Transit,High Speed Craft,PASSENGER SHIPS
BAO JIANG 6 HAO,DEPARTURE,Port,SHANGHAI,2021-11-14 02:52 UTC,51m,In Transit,Other Cargo,DRY BREAKBULK
YA QING ZHI XING,DEPARTURE,Port,SHANGHAI,2021-11-14 02:50 UTC,45m,In Transit,Other Cargo,DRY BREAKBULK
BI HAI 9,DEPARTURE,Port,SHANGHAI,2021-11-14 02:48 UTC,25m,Not in Transit,Other Passenger,PASSENGER SHIPS
PENG LAI YANG GUANG,DEPARTURE,Port,SHANGHAI,2021-11-14 02:44 UTC,45m,Not in Transit,Other Passenger,PASSENGER SHIPS
NINGHAITUO 6001,DEPARTURE,Port,SHANGHAI,2021-11-14 02:40 UTC,51m,In Transit,Supply Vessel,SUPPORTING VESSELS
HAI GANG 33,DEPARTURE,Port,SHANGHAI,2021-11-14 02:36 UTC,42m,Not in Transit,Other Special Craft,OTHER MARKETS
JINFUHAO217,DEPARTURE,Port,SHANGHAI,2021-11-14 02:30 UTC,59m,In Transit,Other Cargo,DRY BREAKBULK
NINGCILONG,DEPARTURE,Port,SHANGHAI,2021-11-14 02:27 UTC,18m,In Transit,Other Cargo,DRY BREAKBULK
SHENG YING 5,DEPARTURE,Port,SHANGHAI,2021-11-14 02:17 UTC,20m,In Transit,Other Passenger,PASSENGER SHIPS
WANG DA 19,DEPARTURE,Port,SHANGHAI,2021-11-14 02:11 UTC,56m,In Transit,Other Cargo,DRY BREAKBULK
SHAN LEI 2,DEPARTURE,Port,SHANGHAI,2021-11-14 02:07 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
RUN JIU 18,DEPARTURE,Port,SHANGHAI,2021-11-14 02:05 UTC,28m,In Transit,Other Tanker,WET BULK
FEI YI 11,DEPARTURE,Port,SHANGHAI,2021-11-14 02:04 UTC,38m,Not in Transit,High Speed Craft,PASSENGER SHIPS
AO EN HUI,DEPARTURE,Port,SHANGHAI,2021-11-14 02:03 UTC,36m,In Transit,Other Cargo,DRY BREAKBULK
HUCHONGYUCE23103,DEPARTURE,Port,SHANGHAI,2021-11-14 02:02 UTC,27m,In Transit,Other Fishing,FISHING
BI HAI 6,DEPARTURE,Port,SHANGHAI,2021-11-14 01:59 UTC,31m,Not in Transit,Other Passenger,PASSENGER SHIPS
SUYANCHENGHUO269999,DEPARTURE,Port,SHANGHAI,2021-11-14 01:57 UTC,16m,In Transit,Other Cargo,DRY BREAKBULK
YAN RONG TAI 66,DEPARTURE,Port,SHANGHAI,2021-11-14 01:53 UTC,27m,In Transit,Dredger,OTHER MARKETS
WAN CHENG GUAN 36,DEPARTURE,Port,SHANGHAI,2021-11-14 01:51 UTC,18m,In Transit,Other Cargo,DRY BREAKBULK
HU GANG YIN JIAO 17,DEPARTURE,Port,SHANGHAI,2021-11-14 01:42 UTC,36m,In Transit,Pilot Boat,SUPPORTING VESSELS
HE SHENG 2,DEPARTURE,Port,SHANGHAI,2021-11-14 01:42 UTC,28m,In Transit,Other Cargo,DRY BREAKBULK
FEI YI 12,DEPARTURE,Port,SHANGHAI,2021-11-14 01:38 UTC,57m,Not in Transit,High Speed Craft,PASSENGER SHIPS
HU JIU 17,DEPARTURE,Port,SHANGHAI,2021-11-14 01:37 UTC,45m,Not in Transit,Other Special Craft,OTHER MARKETS
HAI GANG 33,DEPARTURE,Port,SHANGHAI,2021-11-14 01:31 UTC,40m,Not in Transit,Other Special Craft,OTHER MARKETS
ZHE JIAO JI 1117,DEPARTURE,Port,SHANGHAI,2021-11-14 01:31 UTC,57m,In Transit,Other Cargo,DRY BREAKBULK
TAIXIN67,DEPARTURE,Port,SHANGHAI,2021-11-14 01:31 UTC,17m,In Transit,Other Cargo,DRY BREAKBULK
HAIGANG55,DEPARTURE,Port,SHANGHAI,2021-11-14 01:27 UTC,46m,Not in Transit,Other Special Craft,OTHER MARKETS
HUHUANHUO 501,DEPARTURE,Port,SHANGHAI,2021-11-14 01:23 UTC,50m,In Transit,Other Special Craft,OTHER MARKETS
FU LONG 01 HAO,DEPARTURE,Port,SHANGHAI,2021-11-14 01:13 UTC,43m,In Transit,LPG Tanker,LPG CARRIERS
SU RUI 139,DEPARTURE,Port,SHANGHAI,2021-11-14 01:11 UTC,29m,In Transit,LPG Tanker,LPG CARRIERS
JIN ZHAO 9,DEPARTURE,Port,SHANGHAI,2021-11-14 01:11 UTC,52m,In Transit,Other Cargo,DRY BREAKBULK
ZHI YUAN 99,DEPARTURE,Port,SHANGHAI,2021-11-14 01:07 UTC,53m,In Transit,Other Cargo,DRY BREAKBULK
BEI HU,DEPARTURE,Port,SHANGHAI,2021-11-14 01:06 UTC,48m,Not in Transit,High Speed Craft,PASSENGER SHIPS
XIN HAI XIU,DEPARTURE,Port,SHANGHAI,2021-11-14 01:06 UTC,42m,In Transit,General Cargo,DRY BREAKBULK
XIN TAI PING,DEPARTURE,Port,SHANGHAI,2021-11-14 01:05 UTC,28m,In Transit,General Cargo,DRY BREAKBULK
CHENG GONG JIAO 108,DEPARTURE,Port,SHANGHAI,2021-11-14 01:00 UTC,48m,Not in Transit,Other Special Craft,OTHER MARKETS
FEI YI 12,DEPARTURE,Port,SHANGHAI,2021-11-14 00:38 UTC,52m,Not in Transit,High Speed Craft,PASSENGER SHIPS
ZHEDING58656,DEPARTURE,Port,SHANGHAI,2021-11-14 00:32 UTC,30m,In Transit,Other Cargo,DRY BREAKBULK
HONG XIN 17,DEPARTURE,Port,SHANGHAI,2021-11-14 00:31 UTC,30m,In Transit,Other Cargo,DRY BREAKBULK
HAIGANG55,DEPARTURE,Port,SHANGHAI,2021-11-14 00:24 UTC,58m,Not in Transit,Other Special Craft,OTHER MARKETS
CHANGJIANG82017,DEPARTURE,Port,SHANGHAI,2021-11-14 00:22 UTC,48m,In Transit,Other Cargo,DRY BREAKBULK
ZHEPINGHUHUO02688,DEPARTURE,Port,SHANGHAI,2021-11-14 00:15 UTC,42m,In Transit,Other Cargo,DRY BREAKBULK
HAI GANG 42,DEPARTURE,Port,SHANGHAI,2021-11-14 00:13 UTC,42m,Not in Transit,Other Special Craft,OTHER MARKETS
JIANGHAISHUNDA,DEPARTURE,Port,SHANGHAI,2021-11-14 00:11 UTC,46m,In Transit,Other Cargo,DRY BREAKBULK
RUI XIANG 998,DEPARTURE,Port,SHANGHAI,2021-11-14 00:05 UTC,48m,In Transit,Other Cargo,DRY BREAKBULK
XINHANGJI588,DEPARTURE,Port,SHANGHAI,2021-11-14 23:59 UTC,1h 45m,In Transit,Other Cargo,DRY BREAKBULK
CHANG TONG 168,DEPARTURE,Port,SHANGHAI,2021-11-14 23:57 UTC,1h 40m,In Transit,Other Cargo,DRY BREAKBULK
WU HU JI HAI 88,DEPARTURE,Port,SHANGHAI,2021-11-14 23:44 UTC,1h 49m,In Transit,Other Cargo,DRY BREAKBULK
BAOWANG168,DEPARTURE,Port,SHANGHAI,2021-11-14 23:37 UTC,1h 43m,In Transit,Other Cargo,DRY BREAKBULK
JIANGGANGLIAN9858,DEPARTURE,Port,SHANGHAI,2021-11-14 23:37 UTC,1h 46m,In Transit,Other Cargo,DRY BREAKBULK
WANWANZHIHUO3308,DEPARTURE,Port,SHANGHAI,2021-11-14 23:35 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
LONGYANG6,DEPARTURE,Port,SHANGHAI,2021-11-14 23:31 UTC,1h 57m,In Transit,Other Cargo,DRY BREAKBULK
ANYUN6688,DEPARTURE,Port,SHANGHAI,2021-11-14 23:28 UTC,1h 51m,In Transit,Other Cargo,DRY BREAKBULK
HAICHAOJI13,DEPARTURE,Port,SHANGHAI,2021-11-14 23:26 UTC,2h ,In Transit,Other Cargo,DRY BREAKBULK
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-14 23:25 UTC,1h 26m,Not in Transit,Dredger,OTHER MARKETS
HAICHAOJI19,DEPARTURE,Port,SHANGHAI,2021-11-14 23:25 UTC,1h 38m,In Transit,Other Cargo,DRY BREAKBULK
JIN YONG QI HANG HAO,DEPARTURE,Port,SHANGHAI,2021-11-14 23:25 UTC,1h 56m,In Transit,Other Cargo,DRY BREAKBULK
CHENG FENG 7,DEPARTURE,Port,SHANGHAI,2021-11-14 23:24 UTC,1h 6m,In Transit,Other Cargo,DRY BREAKBULK
ANYUN5689,DEPARTURE,Port,SHANGHAI,2021-11-14 23:24 UTC,1h 35m,In Transit,Other Cargo,DRY BREAKBULK
WANHUOQIU2268,DEPARTURE,Port,SHANGHAI,2021-11-14 23:23 UTC,1h 51m,In Transit,Other Cargo,DRY BREAKBULK
TUN DAO 1,DEPARTURE,Port,SHANGHAI,2021-11-14 23:10 UTC,1h 47m,In Transit,Other Cargo,DRY BREAKBULK
JIAYING 307,DEPARTURE,Port,SHANGHAI,2021-11-14 23:07 UTC,1h 1m,In Transit,Other Cargo,DRY BREAKBULK
XINFANGZHOU8,DEPARTURE,Port,SHANGHAI,2021-11-14 23:05 UTC,1h 21m,In Transit,Other Cargo,DRY BREAKBULK
HANGJIE1266,DEPARTURE,Port,SHANGHAI,2021-11-14 23:02 UTC,1h 13m,In Transit,Dredger,OTHER MARKETS
HEZHOU12,DEPARTURE,Port,SHANGHAI,2021-11-14 22:55 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
XU HANG 178,DEPARTURE,Port,SHANGHAI,2021-11-14 22:52 UTC,1h 26m,In Transit,Other Cargo,DRY BREAKBULK
ZHENGHANG168,DEPARTURE,Port,SHANGHAI,2021-11-14 22:50 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
YUANYANG6688,DEPARTURE,Port,SHANGHAI,2021-11-14 22:45 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
HEZHOU7,DEPARTURE,Port,SHANGHAI,2021-11-14 22:44 UTC,1h 9m,In Transit,Other Cargo,DRY BREAKBULK
SULIANYUNGANGHUO5588,DEPARTURE,Port,SHANGHAI,2021-11-14 22:40 UTC,1h 40m,In Transit,Other Cargo,DRY BREAKBULK
YONGSHUNJI1,DEPARTURE,Port,SHANGHAI,2021-11-14 22:36 UTC,1h 52m,In Transit,Other Cargo,DRY BREAKBULK
DA HANG 008,DEPARTURE,Port,SHANGHAI,2021-11-14 22:35 UTC,1h 40m,Not in Transit,Dredger,OTHER MARKETS
XINHAIJIHUO 668,DEPARTURE,Port,SHANGHAI,2021-11-14 22:34 UTC,1h 9m,In Transit,Other Cargo,DRY BREAKBULK
XIANG RUI 1822,DEPARTURE,Port,SHANGHAI,2021-11-14 22:17 UTC,1h 46m,In Transit,Other Cargo,DRY BREAKBULK
HENG LONG 8,DEPARTURE,Port,SHANGHAI,2021-11-14 22:08 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
WANXINGLONG9188,DEPARTURE,Port,SHANGHAI,2021-11-14 22:06 UTC,1h 59m,In Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO200555,DEPARTURE,Port,SHANGHAI,2021-11-14 21:51 UTC,1h 13m,In Transit,Other Cargo,DRY BREAKBULK
JIN YONG XIYUE,DEPARTURE,Port,SHANGHAI,2021-11-14 21:51 UTC,1h 18m,In Transit,Other Special Craft,OTHER MARKETS
HAIYI9,DEPARTURE,Port,SHANGHAI,2021-11-14 21:42 UTC,1h 45m,Not in Transit,Dredger,OTHER MARKETS
SUYANCHENGHUO222198,DEPARTURE,Port,SHANGHAI,2021-11-14 21:34 UTC,1h 53m,In Transit,Other Cargo,DRY BREAKBULK
ZHEHUZHOUHUO5698,DEPARTURE,Port,SHANGHAI,2021-11-14 21:27 UTC,1h 21m,In Transit,Other Cargo,DRY BREAKBULK
JIN TAI ZHOU,DEPARTURE,Port,SHANGHAI,2021-11-14 21:25 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
QIAO YUAN 1801,DEPARTURE,Port,SHANGHAI,2021-11-14 21:22 UTC,1h 16m,Not in Transit,Dredger,OTHER MARKETS
TAI LIAN HE,DEPARTURE,Port,SHANGHAI,2021-11-14 21:12 UTC,1h 13m,In Transit,Other Cargo,DRY BREAKBULK
SU BAO HUO 999,DEPARTURE,Port,SHANGHAI,2021-11-14 21:10 UTC,1h 11m,In Transit,Other Cargo,DRY BREAKBULK
SHUNFA268,DEPARTURE,Port,SHANGHAI,2021-11-14 21:01 UTC,1h 12m,In Transit,Other Cargo,DRY BREAKBULK
XIANGYU518,DEPARTURE,Port,SHANGHAI,2021-11-14 20:51 UTC,1h 46m,In Transit,Other Cargo,DRY BREAKBULK
LU JI NING HUO 4108,DEPARTURE,Port,SHANGHAI,2021-11-14 20:36 UTC,1h 9m,In Transit,Other Cargo,DRY BREAKBULK
HUAHANGJI8688,DEPARTURE,Port,SHANGHAI,2021-11-14 20:34 UTC,1h 34m,In Transit,Other Cargo,DRY BREAKBULK
YONG YU 018,DEPARTURE,Port,SHANGHAI,2021-11-14 20:34 UTC,1h 48m,Not in Transit,Dredger,OTHER MARKETS
WAN LU JIANG HUO3666,DEPARTURE,Port,SHANGHAI,2021-11-14 20:25 UTC,1h 21m,In Transit,Other Cargo,DRY BREAKBULK
WANMINGYUAN206,DEPARTURE,Port,SHANGHAI,2021-11-14 20:25 UTC,1h 41m,In Transit,Other Cargo,DRY BREAKBULK
WANSUZHOUHUO2800,DEPARTURE,Port,SHANGHAI,2021-11-14 20:13 UTC,1h 48m,In Transit,Other Cargo,DRY BREAKBULK
ZEXIANGYU25123,DEPARTURE,Port,SHANGHAI,2021-11-14 20:07 UTC,1h 17m,Not in Transit,Other Fishing,FISHING
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-14 20:03 UTC,1h 24m,Not in Transit,Dredger,OTHER MARKETS
XIANGRUI6688,DEPARTURE,Port,SHANGHAI,2021-11-14 20:03 UTC,1h 25m,In Transit,Other Cargo,DRY BREAKBULK
FANGYUANHUO266,DEPARTURE,Port,SHANGHAI,2021-11-14 19:57 UTC,1h 31m,In Transit,Other Cargo,DRY BREAKBULK
JIANG HAI 198,DEPARTURE,Port,SHANGHAI,2021-11-14 19:53 UTC,1h 27m,In Transit,Other Cargo,DRY BREAKBULK
SHAN YI,DEPARTURE,Port,SHANGHAI,2021-11-14 19:47 UTC,1h 30m,In Transit,Oil/Chemical Tanker,WET BULK
ZHEHUZHOUHUO5736,DEPARTURE,Port,SHANGHAI,2021-11-14 19:47 UTC,1h 24m,In Transit,Other Cargo,DRY BREAKBULK
SUYANCHENGHUO213016,DEPARTURE,Port,SHANGHAI,2021-11-14 19:44 UTC,1h 16m,In Transit,Other Cargo,DRY BREAKBULK
YINHEJI1958,DEPARTURE,Port,SHANGHAI,2021-11-14 19:44 UTC,1h 17m,In Transit,Other Cargo,DRY BREAKBULK
CHANG SHENG1128,DEPARTURE,Port,SHANGHAI,2021-11-14 19:43 UTC,1h 39m,In Transit,Other Cargo,DRY BREAKBULK
ZHONGWEIJI1088,DEPARTURE,Port,SHANGHAI,2021-11-14 19:43 UTC,1h 25m,In Transit,Other Cargo,DRY BREAKBULK
YA XIN 10008,DEPARTURE,Port,SHANGHAI,2021-11-14 19:43 UTC,1h 40m,In Transit,Other Cargo,DRY BREAKBULK
HUAXIN196,DEPARTURE,Port,SHANGHAI,2021-11-14 19:42 UTC,1h 42m,In Transit,Other Cargo,DRY BREAKBULK
HUAXINHAO888,DEPARTURE,Port,SHANGHAI,2021-11-14 19:40 UTC,1h 38m,In Transit,Other Cargo,DRY BREAKBULK
WANBOZHOUHUO2168,DEPARTURE,Port,SHANGHAI,2021-11-14 19:35 UTC,1h 7m,In Transit,Other Cargo,DRY BREAKBULK
WANLIXINHUO6588,DEPARTURE,Port,SHANGHAI,2021-11-14 19:32 UTC,1h 26m,In Transit,Other Cargo,DRY BREAKBULK
HUAIERHANGHUO8188,DEPARTURE,Port,SHANGHAI,2021-11-14 19:32 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
HAOYU999,DEPARTURE,Port,SHANGHAI,2021-11-14 19:29 UTC,1h 8m,In Transit,Other Cargo,DRY BREAKBULK
WANFENG868,DEPARTURE,Port,SHANGHAI,2021-11-14 19:21 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
JIN SHENG DA,DEPARTURE,Port,SHANGHAI,2021-11-14 19:21 UTC,1h 44m,In Transit,Other Cargo,DRY BREAKBULK
HAIYI10,DEPARTURE,Port,SHANGHAI,2021-11-14 19:15 UTC,1h 59m,Not in Transit,Dredger,OTHER MARKETS
JIANGHAITONG19,DEPARTURE,Port,SHANGHAI,2021-11-14 19:15 UTC,1h 24m,In Transit,Other Cargo,DRY BREAKBULK
XIANGRUI6998,DEPARTURE,Port,SHANGHAI,2021-11-14 19:13 UTC,1h 28m,In Transit,Other Cargo,DRY BREAKBULK
TIANSHUN036,DEPARTURE,Port,SHANGHAI,2021-11-14 19:08 UTC,1h 22m,In Transit,Other Cargo,DRY BREAKBULK
XIANG RUI 6658,DEPARTURE,Port,SHANGHAI,2021-11-14 19:04 UTC,1h 23m,In Transit,Other Cargo,DRY BREAKBULK
TENGYUN058,DEPARTURE,Port,SHANGHAI,2021-11-14 18:47 UTC,1h 23m,In Transit,Other Cargo,DRY BREAKBULK
XIANG KUN 7,DEPARTURE,Port,SHANGHAI,2021-11-14 18:46 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
XIN SONG 699,DEPARTURE,Port,SHANGHAI,2021-11-14 18:46 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
61682,DEPARTURE,Port,SHANGHAI,2021-11-14 18:39 UTC,1h 4m,Not in Transit,Other Fishing,FISHING
SHENG DA 01,DEPARTURE,Port,SHANGHAI,2021-11-14 18:29 UTC,1h 28m,In Transit,Other Cargo,DRY BREAKBULK
YUN TAI LONG 76,DEPARTURE,Port,SHANGHAI,2021-11-14 18:26 UTC,1h 45m,In Transit,Other Cargo,DRY BREAKBULK
JIAYING66,DEPARTURE,Port,SHANGHAI,2021-11-14 18:26 UTC,1h 12m,In Transit,Other Cargo,DRY BREAKBULK
HENG LONG 8,DEPARTURE,Port,SHANGHAI,2021-11-14 18:12 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
XIN YU YANG1,DEPARTURE,Port,SHANGHAI,2021-11-14 18:01 UTC,1h 21m,In Transit,Other Cargo,DRY BREAKBULK
QI SHUN 69,DEPARTURE,Port,SHANGHAI,2021-11-14 17:11 UTC,1h 32m,In Transit,Other Cargo,DRY BREAKBULK
SHEN ZHOU 888,DEPARTURE,Port,SHANGHAI,2021-11-14 17:07 UTC,1h 32m,In Transit,Other Cargo,DRY BREAKBULK
XIN HENG 10,DEPARTURE,Port,SHANGHAI,2021-11-14 17:03 UTC,1h 7m,In Transit,Other Cargo,DRY BREAKBULK
SHUN QI LONG,DEPARTURE,Port,SHANGHAI,2021-11-14 17:01 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
YANG HAI 86,DEPARTURE,Port,SHANGHAI,2021-11-14 16:44 UTC,1h 43m,Not in Transit,Other Cargo,DRY BREAKBULK
ZI YUN 1,DEPARTURE,Port,SHANGHAI,2021-11-14 16:31 UTC,1h 18m,In Transit,Other Tanker,WET BULK
JIN PENG 66,DEPARTURE,Port,SHANGHAI,2021-11-14 16:31 UTC,1h 18m,In Transit,Other Cargo,DRY BREAKBULK
TAI FU,DEPARTURE,Port,SHANGHAI,2021-11-14 16:28 UTC,1h 10m,In Transit,Bulk Carrier,DRY BULK
ZE JIA,DEPARTURE,Port,SHANGHAI,2021-11-14 16:20 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
DAHANG118,DEPARTURE,Port,SHANGHAI,2021-11-14 16:19 UTC,1h 39m,Not in Transit,Dredger,OTHER MARKETS
CHANG XIN 618,DEPARTURE,Port,SHANGHAI,2021-11-14 16:08 UTC,1h ,In Transit,Other Cargo,DRY BREAKBULK
ONWA3971,DEPARTURE,Port,SHANGHAI,2021-11-14 16:01 UTC,1h 3m,Not in Transit,Navigation Aids,-
JI HAI ZHI CHENG,DEPARTURE,Port,SHANGHAI,2021-11-14 15:58 UTC,1h 26m,In Transit,Other Cargo,DRY BREAKBULK
ZHOU XIN 18,DEPARTURE,Port,SHANGHAI,2021-11-14 15:58 UTC,1h 51m,In Transit,Other Cargo,DRY BREAKBULK
JIEZHUO368,DEPARTURE,Port,SHANGHAI,2021-11-14 15:47 UTC,1h 3m,In Transit,Other Cargo,DRY BREAKBULK
ZHE JIAO JI 1O99,DEPARTURE,Port,SHANGHAI,2021-11-14 15:44 UTC,1h 13m,In Transit,Other Cargo,DRY BREAKBULK
